trade_date,datetime,open,high,low,close,volume,open_oi,close_oi
2022-09-19,2022-09-19 00:00:00+08:00,6326.4,6374.8,6200.0,6236.8,1069.0,0.0,1026.0
2022-09-20,2022-09-20 00:00:00+08:00,6267.2,6398.0,6267.2,6323.8,1211.0,1026.0,1337.0
2022-09-21,2022-09-21 00:00:00+08:00,6308.2,6381.2,6240.2,6345.2,1061.0,1337.0,1365.0
2022-09-22,2022-09-22 00:00:00+08:00,6306.0,6443.2,6305.4,6377.0,1326.0,1365.0,1641.0
2022-09-23,2022-09-23 00:00:00+08:00,6374.4,6398.4,6190.0,6271.8,2677.0,1641.0,2781.0
2022-09-26,2022-09-26 00:00:00+08:00,6236.8,6337.6,6180.8,6205.0,2231.0,2781.0,2771.0
2022-09-27,2022-09-27 00:00:00+08:00,6229.0,6355.0,6225.0,6350.2,2616.0,2771.0,3524.0
2022-09-28,2022-09-28 00:00:00+08:00,6331.6,6342.6,6162.2,6162.4,3514.0,3524.0,4010.0
2022-09-29,2022-09-29 00:00:00+08:00,6217.8,6262.6,6134.0,6190.6,2862.0,4010.0,4354.0
2022-09-30,2022-09-30 00:00:00+08:00,6198.2,6205.0,6051.8,6065.2,2932.0,4354.0,4202.0
2022-10-10,2022-10-10 00:00:00+08:00,6079.0,6098.0,5898.8,5929.2,2717.0,4202.0,4786.0
2022-10-11,2022-10-11 00:00:00+08:00,5936.8,5985.6,5891.8,5946.6,3870.0,4786.0,5697.0
2022-10-12,2022-10-12 00:00:00+08:00,5959.6,6132.0,5843.4,6129.0,6379.0,5697.0,7488.0
2022-10-13,2022-10-13 00:00:00+08:00,6090.0,6253.8,6090.0,6191.0,6203.0,7488.0,8010.0
2022-10-14,2022-10-14 00:00:00+08:00,6243.6,6390.8,6229.6,6373.2,6601.0,8010.0,8843.0
2022-10-17,2022-10-17 00:00:00+08:00,6333.2,6438.6,6333.2,6400.0,7742.0,8843.0,10734.0
2022-10-18,2022-10-18 00:00:00+08:00,6426.0,6499.0,6385.0,6447.4,10139.0,10734.0,13697.0
2022-10-19,2022-10-19 00:00:00+08:00,6442.8,6496.0,6401.0,6409.4,15380.0,13697.0,18793.0
2022-10-20,2022-10-20 00:00:00+08:00,6386.6,6477.0,6249.6,6366.0,37125.0,18793.0,34694.0
2022-10-21,2022-10-21 00:00:00+08:00,6376.0,6424.8,6315.0,6377.4,36648.0,34694.0,37244.0
2022-10-24,2022-10-24 00:00:00+08:00,6370.0,6554.4,6267.0,6360.0,52094.0,37244.0,42297.0
2022-10-25,2022-10-25 00:00:00+08:00,6340.0,6389.0,6212.4,6340.8,51852.0,42297.0,43255.0
2022-10-26,2022-10-26 00:00:00+08:00,6348.2,6578.0,6336.2,6500.6,59542.0,43255.0,46450.0
2022-10-27,2022-10-27 00:00:00+08:00,6534.2,6560.0,6453.0,6473.0,42741.0,46450.0,44611.0
2022-10-28,2022-10-28 00:00:00+08:00,6426.2,6462.6,6202.0,6224.2,51221.0,44611.0,49201.0
2022-10-31,2022-10-31 00:00:00+08:00,6203.0,6360.0,6185.4,6286.6,48429.0,49201.0,45610.0
2022-11-01,2022-11-01 00:00:00+08:00,6317.0,6471.0,6271.4,6471.0,50479.0,45610.0,47333.0
2022-11-02,2022-11-02 00:00:00+08:00,6459.0,6561.8,6447.0,6532.0,35874.0,47333.0,42370.0
2022-11-03,2022-11-03 00:00:00+08:00,6493.0,6589.0,6493.0,6563.4,33815.0,42370.0,44664.0
2022-11-04,2022-11-04 00:00:00+08:00,6588.0,6750.8,6564.2,6746.6,43107.0,44664.0,45654.0
2022-11-07,2022-11-07 00:00:00+08:00,6731.4,6777.0,6661.0,6711.8,37120.0,45654.0,44441.0
2022-11-08,2022-11-08 00:00:00+08:00,6045.4,6717.8,6045.4,6707.6,28811.0,44441.0,41036.0
2022-11-09,2022-11-09 00:00:00+08:00,6700.4,6748.0,6660.0,6674.8,29093.0,41036.0,41426.0
2022-11-10,2022-11-10 00:00:00+08:00,6638.0,6667.0,6584.0,6616.0,33758.0,41426.0,39501.0
2022-11-11,2022-11-11 00:00:00+08:00,6800.0,6811.6,6641.8,6645.0,45127.0,39501.0,41806.0
2022-11-14,2022-11-14 00:00:00+08:00,6668.0,6714.0,6565.6,6592.2,36933.0,41806.0,35029.0
2022-11-15,2022-11-15 00:00:00+08:00,6595.0,6753.2,6582.6,6753.0,33028.0,35029.0,29552.0
2022-11-16,2022-11-16 00:00:00+08:00,6747.8,6774.6,6691.6,6698.2,23921.0,29552.0,20940.0
2022-11-17,2022-11-17 00:00:00+08:00,6682.4,6722.0,6634.0,6715.2,20540.0,20940.0,13082.0
2022-11-18,2022-11-18 00:00:00+08:00,6740.2,6760.6,6698.0,6699.4,11336.0,13082.0,0.0
